Sprint Name,Test Case Title,Test Assignee,Description,Mode,Priority,Type,Precondition,Test Data,Steps,Expected Result,Actual Result,Tags
HeySales ManageCourses> Course Reports,TC0040_Check the average best score across the team in latest score card if all the completed learners has only one attempt,arjun@paperflite.com,Validate If all the completed users has only one attempt the same score should be used for the team average score calculation,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Login as a learner B
5. Open My courses
6. Start the Course and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the latest score card","1. User A should be able to login successfully
2. User A should be able to open My courses in hey sales and locate the assigned Course
3. User A should be able to start the Course and successfully complete it with respective score
4. User B should be able to login successfully
5. User B should be able to open My courses in hey sales and locate the assigned Course
6. User B should be able to start the Course and successfully complete it with respective score
7.  Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner A should navigate the admin to detailed report screen
9. The latest score card A should be the last attempts score in percentage and the average of team should be best score cumulation of User A and User B divided by number of completed users",If all the completed users has only one attempt the same score is used for the team average score calculation,
HeySales ManageCourses> Course Reports,TC0041_ Check the failed attemps are accounted in latest score card,arjun@paperflite.com,Validate For the latest score card all the completed learners [passed and failed] should be accounted,Manual,Medium,Functional,"Complete the Course as User A and User B
As User C fail the course",NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the latest score card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open / create any Course
4. For the latest score card all the completed learners [passed and failed] should be accounted",For the latest score card all the completed learners [passed and failed] is accounted,
HeySales ManageCourses> Course Reports,TC0042_Check the UI of the latest score card,arjun@paperflite.com,Validate The UI and Font should follow the design and the percentage should be in primary color,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on any completed learner
5. Check the latest score card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The completed learmer should be added in the list and clicking on the learner A should navigate the admin to detailed report screen
5. The UI and Font should follow the design and the percentage should be in primary color",The UI and Font follows the design and the percentage is in primary color,
HeySales ManageCourses> Course Reports,TC0043_Check the attempts taken card in report screen,arjun@paperflite.com,"Validate Number of attemps count, a horizontal bar graph with percentage should be displayed and the latest graph should be highlighted",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The respective data should be displayed in the attempts taken card","Number of attemps count, a horizontal bar graph with percentage is displayed and the latest graph is highlighted",
HeySales ManageCourses> Course Reports,"TC0044_Check the attempts taken card in report screen, if the user has no retakes",arjun@paperflite.com,"Valdiate If the learner has completed the Course and has no retakes, in the attempts taken card should display #1 indicating the user has completed the Course only once",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. In the attemps taken card #1 should be displayed in primary color","If the learner has completed the Course and has no retakes, in the attempts taken card displays #1 indicating the user has completed the Course only once",
HeySales ManageCourses> Course Reports,"TC0045_Check the attempts taken card in report screen, if the user has 2 retakes",arjun@paperflite.com,"Valdiate If the learner has completed the Course and has 2 retakes, in the attempts taken card should display #3 indicating the user has completed the Course 3 times and a bar graphical representation with all 3 scores should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners and 2 retakes,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same simulatio 2 more times
5. Now Login as admin
6. Click on any completed learner
7. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course 2 more times successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. In the attemps taken card #3 should be displayed in primary color with the graph","If the learner has completed the Course and has 2 retakes, the attempts taken card displays #3 indicating the user has completed the Course 3 times and a bar graphical representation with all 3 scores are displayed",
HeySales ManageCourses> Course Reports,"TC0046_Check the attempts taken card in report screen, if the user has 5 retakes",arjun@paperflite.com,"Valdiate If the learner has completed the Course and has 5 retakes, in the attempts taken card should display #6 indicating the user has completed the Course 6 times and a bar graphical representation with last 3 scores should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners and 5 retakes,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same simulatio 5 more times
5. Now Login as admin
6. Click on any completed learner
7. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course 5 more times successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. In the attemps taken card #6 should be displayed in primary color and last 3 attemps graph should be displayed","If the learner has completed the Course and has 5 retakes, the attempts taken card displays #6 indicating the user has completed the Course 6 times and a bar graphical representation with last 3 scores is displayed",
HeySales ManageCourses> Course Reports,TC0047_Check the UI of the attempts taken card,arjun@paperflite.com,Validate The UI and Font should follow the design and the percentage should be in primary color,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners and 5 retakes,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on any completed learner
5. Check the attempts taken card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The completed learmer should be added in the list and clicking on the learner A should navigate the admin to detailed report screen
5. The UI and Font should follow the design and the percentage should be in primary color",The UI and Font follows the design and the percentage is in primary color,
HeySales ManageCourses> Course Reports,TC0048_Check the ramp-up rate card in report screen,arjun@paperflite.com,"Validate The in the ramp-up rate card the difference between the time when a Course is assigned to a learner or enrolled by the learner and when the learner completes the Course should be recored [Data point: In Days (If more than 24 hrs), In Hrs (If more than an hour)] and a sub text to inform if the course is assigned or enrolled should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a Course and assign to a learner
4. Login as a learner
5. Open My courses
6. Start the Course after 2 hrs from assigned time and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the Ramp-up rate card","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a Course successfully 
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned Course
6. User should be able to start the Course after 2 hrs from assigned time and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. In the ramp-up rate card 2 hrs should be displayed in primary color and a sub text that reads assigned on the date, month and year should be displayed","The in the ramp-up rate card the difference between the time when a Course is assigned to a learner or enrolled by the learner and when the learner completes the Course is recored [Data point: In Days (If more than 24 hrs), In Hrs (If more than an hour)] and a sub text to inform if the course is assigned or enrolled is displayed",
HeySales ManageCourses> Course Reports,"TC0049_Check the ramp-up rate card in report screen, if the Course is started and completed after 1 day from assigned",arjun@paperflite.com,"Validate In the ramp-up rate card 1 day should be displayed with sub text assigned on date, month and year ",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a Course and assign to a learner
4. Login as a learner
5. Open My courses
6. Start the Course after 1 day from assigned time and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the Ramp-up rate card","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a Course successfully 
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned Course
6. Learner should be able to start the Course after 1 day from assigned time and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. In the ramp-up rate card 1 day should be displayed in primary color and a sub text that reads assigned on the date, month and year should be displayed","In the ramp-up rate card 1 day is displayed with sub text assigned on date, month and year ",
HeySales ManageCourses> Course Reports,"TC0050_Check the ramp-up rate card in report screen, if the Course is started and completed after 1 hr after enrolled",arjun@paperflite.com,"Validate In the ramp-up rate card 1hr should be displayed with sub text enrolled on date, month and year ",Manual,Medium,Functional,The Course should be enrolled by a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a Course
4. Login as a learner, open explore and enroll to the Course
5. Open My courses
6. Start the Course after 1hr from enroll time and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the Ramp-up rate card","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a Course successfully 
4. Learner should be able to login successfully
5. Learner should be able to open explore and enroll to the Course successfully
6. Learner should be able to start the Course after 1hr from assigned time and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. In the ramp-up rate card 1hr should be displayed in primary color and a sub text that reads enrolled on the date, month and year should be displayed","In the ramp-up rate card 1 day is displayed with sub text enrolled on date, month and year ",
HeySales ManageCourses> Course Reports,TC0051_Check the time spend card in report screen,arjun@paperflite.com,Validate In the Time spend card cumulative time user spent on this Course across attempts should be displayed,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete it in 5 mins
4. Now Login as admin
5. Click on any completed learner 
6. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. In the time spend card 5 mins should be displayed",In the Time spend card cumulative time user spent on this Course across attempts is displayed,
HeySales ManageCourses> Course Reports,TC0052_Check the time spend card in report screen after retaking the Course,arjun@paperflite.com,Validate In the time spend card the data should be updated with respect to the new attempt,Manual,Medium,Functional,Learners retakes and completes the Course,NA,"1. Login as a learner
2. Open My courses
3. Retake the Course and complete it in 7 mins
4. Now Login as admin
5. Click on any completed learner 
6. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the completed Course
3. User should be able to retake the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. In the time spend card 12 mins should be displayed [5 in 1st attempt and 7 in 2nd attempt = 12 mins]",In the time spend card the data is updated with respect to the new attempt,
HeySales ManageCourses> Course Reports,TC0053_Check the ranking of the learner,arjun@paperflite.com,Validate In the top right corner of the detailed page the rank of the particular learner should be displayed with sub text best score XX%,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete it in 5 mins
4. Now Login as admin
5. Click on any completed learner 
6. Check the ranking of the learner","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the completed Course
3. User should be able to retake the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The respective data should be displayed in the ranking",In the top right corner of the detailed page the rank of the particular learner is displayed with sub text best score XX%,
HeySales ManageCourses> Course Reports,TC0054_Check the ranking logic of the learner,arjun@paperflite.com,Validate The ranking should be calculated based on the ‘best score’ of all the completed learners(across their attempts),Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same simulatio 2 more times
5. Now Login as admin
6. Click on any completed learner
7. Check the ranking","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course 2 more times successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The learner should ranked bases on the best scroe amoung their 3 completion with respect to the other completed learners",The ranking is calculated based on the ‘best score’ of all the completed learners(across their attempts),
HeySales ManageCourses> Course Reports,TC0055_Check the ranking is updated dynamicoursey,arjun@paperflite.com,Validate The other learners scores should impact the ranking of the current learner,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete [eg: score is 70]
4. Now Login as admin
5. Click on any completed learner
6. Check the ranking of Learner A
7. Login as a learner B
8. Open My courses
9. Start the Course and complete [eg: score is 90]
10. Now Login as admin
11. Click on any completed learner
12. Check the ranking of Learner B","1. Learner A should be able to login successfully
2. Learner A should be able to open My courses in hey sales and locate the assigned Course
3. Learner A should be able to start the Course and successfully complete it with respective score [eg:70]
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The Learner A should be ranked as #1 with sub text best score as 70
7. Learner B should be able to login successfully
8. Learner B should be able to open My courses in hey sales and locate the assigned Course
9. Learner B should be able to start the Course and successfully complete it with respective score [eg:90]
10. Admin user should be able to login successfully
11. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
12. The Learner B should be ranked as #1 with sub text best score as 90 and Learner A should be updated to rank 2",The other learners scores impacts the ranking of the current learner,
HeySales ManageCourses> Course Reports,TC0056_Check the ranking if only one learner is assigned to a Course,arjun@paperflite.com,"Validate If only one learner is assigned to a Course, the learner should be ranked as #1 after completing the Course",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a Course and assign to a only one learner
4. Login as a learner
5. Open My courses
6. Start the Course and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the ranking","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a Course successfully 
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned Course
6. Learner should be able to start the Course and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. The learner should be ranked as #1 irrespective of their score","If only one learner is assigned to a Course, the learner is ranked as #1 after completing the Course",
HeySales ManageCourses> Course Reports,TC0057_Check the breakdown section under the cards,arjun@paperflite.com,Valdiate Under the cards the breakdown section should be displayed with completed on date and duration spent in the course,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the breakdown section","1. Learner should be able to login successfully
2. Learner should be able to open My courses in hey sales and locate the assigned Course
3. Learner should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The breakdown section should display the completed on date and time and the duration",Under the cards the breakdown section is displayed with completed ondate and duration spent in the course,
HeySales ManageCourses> Course Reports,TC0058_Check the breakdown section after the learner retakes the Course,arjun@paperflite.com,Validate the completed on date and time should be updated and the duration of the course should be updated,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course
5. Now Login as admin
6. Click on any completed learner
7. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The breakdown section should be updated with the last completed course data",The completed on date and time is updated and the duration of the course is updated,
HeySales ManageCourses> Course Reports,TC0059_Check the attempts drop down,arjun@paperflite.com,Validate Next to the breakdown section the scroe dropdown should be displayed with the last attempts percentage,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course
5. Now Login as admin
6. Click on any completed learner
7. Check the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The dropdown should display the last attemps percentage 80% and the count of the attempt 4th",Next to the breakdown section the scroe dropdown is displayed with the last attempts percentage,
HeySales ManageCourses> Course Reports,TC0060_Check the data in dropdown,arjun@paperflite.com,"Validate On click the dropdown should expand with all the attempts data, Attempt number, percentage, completed on date and time should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course
5. Now Login as admin
6. Click on any completed learner
7. Click on the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The dropdown should expand with all the attempts data, Attempt number, percentage, completed on date and time should be displayed","On click the dropdown expands with all the attempts data, Attempt number, percentage, completed on date and time is displayed",
HeySales ManageCourses> Course Reports,TC0061_Check switching between attempts in the dropdown,arjun@paperflite.com,Validate Switching between the attempts the the respective attempts course property and it's data should be updated,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course
5. Now Login as admin
6. Click on any completed learner
7. Choose one attempt from the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. Switching between the attempts the the respective attempts course property and it's data should be updated",Switching between the attempts the the respective attempts course property and it's data is updated,
HeySales ManageCourses> Course Reports,TC0062_ Check the course propert in the attempts dropdown [No section course],arjun@paperflite.com,"Validate The entire course sturcture, all the lessons with their thumbnail and repsective time spent, all the assessments with its respective score and time spent should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course
5. Now Login as admin
6. Click on any completed learner
7. Choose one attempt from the dropdown
8. Scroll throught the list","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The entire course sturcture, all the lessons with their thumbnail and repsective time spent, all the assessments with its respective score and time spent should be displayed
8. Admin should be able to scroll throught the list","The entire course sturcture, all the lessons with their thumbnail and repsective time spent, all the assessments with its respective score and time spent are displayed",
HeySales ManageCourses> Course Reports,TC0063_ Check the course propert in the attempts dropdown [section course],arjun@paperflite.com,"Validate The entire course sturcture, all the section and its description, all the lessons with their thumbnail and repsective time spent, all the assessments with its respective score and time spent should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course
5. Now Login as admin
6. Click on any completed learner
7. Choose one attempt from the dropdown
8. Scroll throught the list","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The entire course sturcture, all the section and its description, all the lessons with their thumbnail and repsective time spent, all the assessments with its respective score and time spent should be displayed
8. Admin should be able to scroll throught the list","The entire course sturcture, all the section and its description, all the lessons with their thumbnail and repsective time spent, all the assessments with its respective score and time spent are displayed",
HeySales ManageCourses> Course Reports,TC0064_ Check clicking on the assessment,arjun@paperflite.com,"Validate Clicking on the assessment should expand the Q&A slider with Attemps breakdown as header, a close button, ""here's your overall score for this assessment x%"" completed on date, duration, all the question with its respective asnwer and correct questions with a green tick mark and red x mark for wrong questions should be displayed",Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Click on the Assessment
2. Scroll through the slider","1. Clicking on the assessment should expand the Q&A slider with Attemps breakdown as header, a close button, ""here's your overall score for this assessment x%"" completed on date, duration, all the question with its respective asnwer and correct questions with a green tick mark and red x mark for wrong questions should be displayed
2. Admin should be able to scroll through the list","Clicking on the assessment expands the Q&A slider with Attemps breakdown as header, a close button, ""here's your overall score for this assessment x%"" completed on date, duration, all the question with its respective asnwer and correct questions with a green tick mark and red x mark for wrong questions are displayed",
HeySales ManageCourses> Course Reports,TC0065_ Check clicking on the questions [ all 3 types of questions] in the slider,arjun@paperflite.com,Validate Clicking on the questions should bring a drop down with question type and the answer,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Click on the Assessment
2. Click on the question","1. Clicking on the assessment should expand the Q&A Slider
2. Clicking on the questions should bring a drop down with question type and the answer",Clicking on the questions brings a drop down with question type and the answer,
HeySales ManageCourses> Course Reports,TC0066_ Check for courses with no assessments,arjun@paperflite.com,Validate In the attempts dropdown only lessons should be displayed,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Create a course with only lesson
2. Assign few learners
3. Login as a learner
4. Complete the course
5. Now as admin check the breakdown","1. Admin should be able to create a course with only lessons
2. Admin should be able to assign learners
3. Learner should be able to login
4. Learner should be able to complete the course
5. In the attempts dropdown only lessons should be displayed",In the attempts dropdown only lessons are displayed,
HeySales ManageCourses> Course Reports,TC0067_Check scroll inside the dropdown,arjun@paperflite.com,Validate Admins should be able to scroll inside the dropdown,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course for 5 times
5. Now Login as admin
6. Click on any completed learner
7. Scrol inside the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the Course for 5 times and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. Users should be able to scroll inside the dropdown",Admins should be able to scroll inside the dropdown,
HeySales ManageCourses> Course Reports,"TC0068_Check the attempts drop down, if the learner has only completed the Course once no retake",arjun@paperflite.com,Validate if the learner has only completed the Course once no retake the dropdown should not be available in the UI,Manual,Medium,Functional,The Course should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the dropdown","1. Learner should be able to login successfully
2. Learner should be able to open My courses in hey sales and locate the assigned Course
3. Learner should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. If the learner has only completed the Course once no retake the dropdown should not be available in the UI",If the learner has only completed the Course once no retake the dropdown is not available in the UI,
HeySales ManageCourses> Course Reports,TC0069_Check the sorting order of the completed learners list in the detailed report screen,arjun@paperflite.com,Valdiate The completed learners list should be sorted based on their last course logged date,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the list","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The completed learners list should be sorted based on their last course logged date",The completed learners list is sorted based on their last course logged date,
HeySales ManageCourses> Course Reports,"TC0070_Check the navigation from learners list to the detailed report screen, when admin clicks on the 4th completed learner",arjun@paperflite.com,Validate The detailed report page should open and the 4th learner should be highlighted and their course data should reflect on the right side of the screen,Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Click on 4th completed learner from the learners list
5. Check the detailed report page","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any Course
4. The completed learmer should be added in the list and clicking on the learner A should navigate the admin to detailed report screen
5. The detailed report page should open and the 4th learner should be highlighted and their course data should reflect on the right side of the screen",The detailed report page opens and the 4th learner is highlighted and their course data reflects on the right side of the screen,
HeySales ManageCourses> Course Reports,TC0071_Check the no of attemps data between the learners list and attempts taken card in the detailed reports screen,arjun@paperflite.com,"Validate When the learner has multiple attempt, the count in the learners list and the attempt take card in detailed report screen should match",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the Course and complete
4. Retake the same Course for 2 times
5. Now Login as admin
6. Click on any completed learner
7. Check the learners list and the attempts taken card in reports screen","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. User should be able to retake the Course for 2 times and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. If the learner has multiple attempts, the count in the learners list (2) and the attempt take card (2) in detailed report screen should match","When the learner has multiple attempt, the count in the learners list and the attempt take card in detailed report screen matchs",
HeySales ManageCourses> Course Reports,TC0072_Check the total time spent card in the Course,arjun@paperflite.com,"Validate For admins and content publishers the total time spent should be displayed in the top right of the Course, and the total time spent should be calculated based on the cumulative time spent by the all the completed learners across attempts",Manual,Medium,Functional,The Course should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any Course
4. Check the Total time spent card","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open / create any Course
4. The total time spent card should be displayed with respection percentage","For admins and content publishers the total time spent is displayed in the top right of the Course, and the total time spent is calculated based on the cumulative time spent by the all the completed learners across attempts",
HeySales ManageCourses> Course Reports,TC0073_Check the total time spent card if no learner has completed the Course,arjun@paperflite.com,Validate When no learners have completed the Course or not started the total time spent card should displayed 0,Manual,Medium,Functional,The Course should be assigned to 2 number and no learner should complete the Course,NA,"1. Create a Course
2. Assign the Course to 2 learners
3. Check the Total time spent card","1. Admin / content publisher should be able to create a Course
2. User should be able to assign 2 learners to the silumation
3. If no user has completed the course, the total score card should display 0",When no learners have completed the course or not started the total time spent card displays 0,
HeySales ManageCourses> Course Reports,TC0074_Check the total time spent card when one learner has completed the Course,arjun@paperflite.com,Validate The card should display the time spent by the learner in the Course,Manual,Medium,Functional,Complete the Course as User A,NA,"1. Login as a learner A
2. Open My courses
3. Start the Course and complete
4. Now Login as admin
5. Check the Total time spent card in admin view","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned Course
3. User should be able to start the Course and successfully complete it with respective score
4. Admin user should be able to login successfully
5. In the total time spent card, the time spent by the learner should be displayed",The card displays the time spent by the learner in the Course,
