Sprint Name,Test Case Title,Test Assignee,Description,Mode,Priority,Type,Precondition,Test Data,Steps,Expected Result,Actual Result,Tags
HeySales Studio> Simulations Reports,TC0037_Check the ramp-up rate card in report screen,arjun@paperflite.com,"Validate The in the ramp-up rate card the difference between the time when a simulation is assigned to a learner or enrolled by the learner and when the learner completes the simulation should be recored [Data point: In Days (If more than 24 hrs), In Hrs (If more than an hour)] and a sub text to inform if the course is assigned or enrolled should be displayed",Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a simulation and assign to a learner
4. Login as a learner
5. Open My courses
6. Start the simulation after 2 hrs from assigned time and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the Ramp-up rate card","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a simulation successfully 
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned simulation
6. User should be able to start the simulation after 2 hrs from assigned time and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. In the ramp-up rate card 2 hrs should be displayed in primary color and a sub text that reads assigned on the date, month and year should be displayed","The in the ramp-up rate card the difference between the time when a simulation is assigned to a learner or enrolled by the learner and when the learner completes the simulation is recored [Data point: In Days (If more than 24 hrs), In Hrs (If more than an hour)] and a sub text to inform if the course is assigned or enrolled is displayed",
HeySales Studio> Simulations Reports,"TC0038_Check the ramp-up rate card in report screen, if the simulation is started and completed after 1 day from assigned",arjun@paperflite.com,"Validate In the ramp-up rate card 1 day should be displayed with sub text assigned on date, month and year ",Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a simulation and assign to a learner
4. Login as a learner
5. Open My courses
6. Start the simulation after 1 day from assigned time and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the Ramp-up rate card","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a simulation successfully 
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned simulation
6. Learner should be able to start the simulation after 1 day from assigned time and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. In the ramp-up rate card 1 day should be displayed in primary color and a sub text that reads assigned on the date, month and year should be displayed","In the ramp-up rate card 1 day is displayed with sub text assigned on date, month and year ",
HeySales Studio> Simulations Reports,"TC0039_Check the ramp-up rate card in report screen, if the simulation is started and completed after 1 hr after enrolled",arjun@paperflite.com,"Validate In the ramp-up rate card 1hr should be displayed with sub text enrolled on date, month and year ",Manual,Medium,Functional,The simulation should be enrolled by a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a simulation
4. Login as a learner, open explore and enroll to the simulation
5. Open My courses
6. Start the simulation after 1hr from enroll time and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the Ramp-up rate card","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a simulation successfully 
4. Learner should be able to login successfully
5. Learner should be able to open explore and enroll to the simulation successfully
6. Learner should be able to start the simulation after 1hr from assigned time and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. In the ramp-up rate card 1hr should be displayed in primary color and a sub text that reads enrolled on the date, month and year should be displayed","In the ramp-up rate card 1 day is displayed with sub text enrolled on date, month and year ",
HeySales Studio> Simulations Reports,TC0040_Check the time spend card in report screen,arjun@paperflite.com,Validate In the Time spend card cumulative time user spent on this simulation across attempts should be displayed,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete it in 5 mins
4. Now Login as admin
5. Click on any completed learner 
6. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. In the time spend card 5 mins should be displayed",In the Time spend card cumulative time user spent on this simulation across attempts is displayed,
HeySales Studio> Simulations Reports,TC0041_Check the time spend card in report screen after retaking the simulation,arjun@paperflite.com,Validate In the time spend card the data should be updated with respect to the new attempt,Manual,Medium,Functional,Learners retakes and completes the simulation,NA,"1. Login as a learner
2. Open My courses
3. Retake the simulation and complete it in 7 mins
4. Now Login as admin
5. Click on any completed learner 
6. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the completed simulation
3. User should be able to retake the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. In the time spend card 12 mins should be displayed [5 in 1st attempt and 7 in 2nd attempt = 12 mins]",In the time spend card the data is updated with respect to the new attempt,
HeySales Studio> Simulations Reports,TC0042_Check the ranking of the learner,arjun@paperflite.com,Validate In the top right corner of the detailed page the rank of the particular learner should be displayed with sub text best score XX%,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete it in 5 mins
4. Now Login as admin
5. Click on any completed learner 
6. Check the ranking of the learner","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the completed simulation
3. User should be able to retake the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The respective data should be displayed in the ranking",In the top right corner of the detailed page the rank of the particular learner is displayed with sub text best score XX%,
HeySales Studio> Simulations Reports,TC0043_Check the ranking logic of the learner,arjun@paperflite.com,Validate The ranking should be calculated based on the ‘best score’ of all the completed learners(across their attempts),Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulatio 2 more times
5. Now Login as admin
6. Click on any completed learner
7. Check the ranking","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the course 2 more times successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The learner should ranked bases on the best scroe amoung their 3 completion with respect to the other completed learners",The ranking is calculated based on the ‘best score’ of all the completed learners(across their attempts),
HeySales Studio> Simulations Reports,TC0044_Check the ranking is updated dynamically,arjun@paperflite.com,Validate The other learners scores should impact the ranking of the current learner,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner A
2. Open My courses
3. Start the simulation and complete [eg: score is 70]
4. Now Login as admin
5. Click on any completed learner
6. Check the ranking of Learner A
7. Login as a learner B
8. Open My courses
9. Start the simulation and complete [eg: score is 90]
10. Now Login as admin
11. Click on any completed learner
12. Check the ranking of Learner B","1. Learner A should be able to login successfully
2. Learner A should be able to open My courses in hey sales and locate the assigned simulation
3. Learner A should be able to start the simulation and successfully complete it with respective score [eg:70]
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The Learner A should be ranked as #1 with sub text best score as 70
7. Learner B should be able to login successfully
8. Learner B should be able to open My courses in hey sales and locate the assigned simulation
9. Learner B should be able to start the simulation and successfully complete it with respective score [eg:90]
10. Admin user should be able to login successfully
11. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
12. The Learner B should be ranked as #1 with sub text best score as 90 and Learner A should be updated to rank 2",The other learners scores impacts the ranking of the current learner,
HeySales Studio> Simulations Reports,TC0045_Check the ranking if only one learner is assigned to a simulation,arjun@paperflite.com,"Validate If only one learner is assigned to a simulation, the learner should be ranked as #1 after completing the simulation",Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module 
3. Create a simulation and assign to a only one learner
4. Login as a learner
5. Open My courses
6. Start the simulation and complete
7. Now Login as admin
8. Click on any completed learner
9. Check the ranking","1. Admin should be able to login in successfully
2. Hey sales module should render successfully
3. Admin should be able to create a simulation successfully 
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned simulation
6. Learner should be able to start the simulation and successfully complete it with respective score
7. Admin user should be able to login successfully
8. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
9. The learner should be ranked as #1 irrespective of their score","If only one learner is assigned to a simulation, the learner is ranked as #1 after completing the simulation",
HeySales Studio> Simulations Reports,TC0046_Check the breakdown section under the cards,arjun@paperflite.com,Valdiate Under the cards the breakdown section should be displayed with last call logged date and duration of the call,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the breakdown section","1. Learner should be able to login successfully
2. Learner should be able to open My courses in hey sales and locate the assigned simulation
3. Learner should be able to start the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The breakdown section should display the last call logged date and time and the duration",Under the cards the breakdown section is displayed with last call logged date and duration of the call,
HeySales Studio> Simulations Reports,TC0047_Check the breakdown section after the learner retakes the simulation,arjun@paperflite.com,Validate the last call logged date and time should be updated and the duration of the call should be updated,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation
5. Now Login as admin
6. Click on any completed learner
7. Check the attempts taken card","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The breakdown section should be updated with the last completed calls data",The last call logged date and time is updated and the duration of the call is updated,
HeySales Studio> Simulations Reports,TC0048_Check the attempts drop down,arjun@paperflite.com,Validate Next to the breakdown section the scroe dropdown should be displayed with the last attempts percentage,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation
5. Now Login as admin
6. Click on any completed learner
7. Check the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The dropdown should display the last attemps percentage 80% and the count of the attempt 4th",Next to the breakdown section the scroe dropdown is displayed with the last attempts percentage,
HeySales Studio> Simulations Reports,TC0049_Check the data in dropdown,arjun@paperflite.com,"Validate On click the dropdown should expand with all the attempts data, Attempt number, percentage, logged date and time should be displayed",Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation
5. Now Login as admin
6. Click on any completed learner
7. Click on the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. The dropdown should expand with all the attempts data, Attempt number, percentage, logged date and time should be displayed","On click the dropdown expands with all the attempts data, Attempt number, percentage, logged date and time is displayed",
HeySales Studio> Simulations Reports,TC0050_Check switching between attempts in the dropdown,arjun@paperflite.com,Validate Switching between the attempts the the respective attempts call property and it's data should be updated,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation
5. Now Login as admin
6. Click on any completed learner
7. Choose one attempt from the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the course and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. Switching between the attempts the the respective attempts call property and it's data should be updated",Switching between the attempts the the respective attempts call property and it's data is updated,
HeySales Studio> Simulations Reports,TC0051_Check scroll inside the dropdown,arjun@paperflite.com,Validate Admins should be able to scroll inside the dropdown,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation for 5 times
5. Now Login as admin
6. Click on any completed learner
7. Scrol inside the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the simulation for 5 times and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. Users should be able to scroll inside the dropdown",Admins should be able to scroll inside the dropdown,
HeySales Studio> Simulations Reports,"TC0052_Check the attempts drop down, if the learner has only completed the simulation once no retake",arjun@paperflite.com,Validate if the learner has only completed the simulation once no retake the dropdown should not be available in the UI,Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the dropdown","1. Learner should be able to login successfully
2. Learner should be able to open My courses in hey sales and locate the assigned simulation
3. Learner should be able to start the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. If the learner has only completed the simulation once no retake the dropdown should not be available in the UI",If the learner has only completed the simulation once no retake the dropdown is not available in the UI,
HeySales Studio> Simulations Reports,TC0053_Check dropdown for calls with no sufficient data,arjun@paperflite.com,Validate If a learner ends the simulation within 2mins in the dropdown for that attempt NA should be displayed,Manual,Medium,Functional,The simulation should be assigned to a learners and the learner should complete the call within 2 mins,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation and end it within 2 mins
5. Now Login as admin
6. Click on any completed learner
7. Scrol inside the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the simulation and complete it successfully within 2 mins
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. Users should be able to scroll inside the dropdown",If a learner ends the simulation within 2mins in the dropdown for that attempt NA is displayed,
HeySales Studio> Simulations Reports,TC0054_Check selecting the NA entrie in the dropdown,arjun@paperflite.com,Valdiate When an admin choose the NA entire in the dropdown call property screen should display No data error message,Manual,Medium,Functional,The simulation should be assigned to a learners and the learner should complete the call within 2 mins,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation and end it within 2 mins
5. Now Login as admin
6. Click on any completed learner
7.  Choose NA entrie from the dropdown","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the simulation and complete it successfully within 2 mins
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. When an user choose the NA entire in the dropdown call property screen should display No data error message",When an admin choose the NA entire in the dropdown call property screen displays No data error message,
HeySales Studio> Simulations Reports,TC0055_Check the latest score card and time spend for calls with no sufficient data,arjun@paperflite.com,"Validate If a learner ends the simulation within 2mins, NA should be displayed in latest score card and time spend card",Manual,Medium,Functional,The simulation should be assigned to a learners and the learner should complete the call within 2 mins,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the latest score and time spend cards","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. If a learner ends the simulation within 2mins, NA should be displayed in latest score card and time spend card","If a learner ends the simulation within 2mins, NA is displayed in latest score card and time spend card",
HeySales Studio> Simulations Reports,TC0056_ Check the call property is recorded,arjun@paperflite.com,"Valdiate The call property such as Conversation quality, Prospact Engagement, Brand positioning, Understanding Buyer needs, Buying Intent Qualification, and Next steps & Call Progression should be captured as expected",Manual,Medium,Functional,The simulation should be assigned to a learners and completed by the learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the call property","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The call property such as Conversation quality, Prospact Engagement, Brand positioning, Understanding Buyer needs, Buying Intent Qualification, and Next steps & Call Progression should be captured as expected","The call property such as Conversation quality, Prospact Engagement, Brand positioning, Understanding Buyer needs, Buying Intent Qualification, and Next steps & Call Progression are captured as expected",
HeySales Studio> Simulations Reports,TC0057_Check the sorting order of the completed learners list in the detailed report screen,arjun@paperflite.com,Valdiate The completed learners list should be sorted based on their last call logged date,Manual,Medium,Functional,The simulation should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Now Login as admin
5. Click on any completed learner
6. Check the list","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. Admin user should be able to login successfully
5. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
6. The completed learners list should be sorted based on their last call logged date",The completed learners list is sorted based on their last call logged date,
HeySales Studio> Simulations Reports,"TC0058_Check the navigation from learners list to the detailed report screen, when admin clicks on the 4th completed learner",arjun@paperflite.com,Validate The detailed report page should open and the 4th learner should be highlighted and their call data should reflect on the right side of the screen,Manual,Medium,Functional,The simulation should be assigned to x number of learners and completed by x number of learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales module
3. Open any simulation
4. Click on 4th completed learner from the learners list
5. Check the detailed report page","1. User should be able to login in successfully
2. Hey sales module should render successfully
3. User should be able to open any simulation
4. The completed learmer should be added in the list and clicking on the learner A should navigate the admin to detailed report screen
5. The detailed report page should open and the 4th learner should be highlighted and their call data should reflect on the right side of the screen",The detailed report page opens and the 4th learner is highlighted and their call data reflects on the right side of the screen,
HeySales Studio> Simulations Reports,TC0059_Check the no of attemps data between the learners list and attempts taken card in the detailed reports screen,arjun@paperflite.com,"Validate When the learner has multiple attempt, the count in the learners list and the attempt take card in detailed report screen should match",Manual,Medium,Functional,The simulation should be assigned to x number of learners and completed by x number of learners,NA,"1. Login as a learner
2. Open My courses
3. Start the simulation and complete
4. Retake the same simulation for 2 times
5. Now Login as admin
6. Click on any completed learner
7. Check the learners list and the attempts taken card in reports screen","1. User should be able to login successfully
2. User should be able to open My courses in hey sales and locate the assigned simulation
3. User should be able to start the simulation and successfully complete it with respective score
4. User should be able to retake the simulation for 2 times and complete it successfully
5. Admin user should be able to login successfully
6. The completed learmer should be added in the list and clicking on the learner should navigate the admin to detailed report screen
7. If the learner has multiple attempts, the count in the learners list (2) and the attempt take card (2) in detailed report screen should match","When the learner has multiple attempt, the count in the learners list and the attempt take card in detailed report screen matchs",
