Sprint Name,Test Case Title,Test Assignee,Description,Mode,Priority,Type,Precondition,Test Data,Steps,Expected Result,Actual Result,Tags
HeySales ManageCourses> Due date and reminder notifications,TC0038_ Check the Due date data for podcast in My course page [Not Started],arjun@paperflite.com,"Validate For podcast opened from My course, Only Due date data should be displayed, and no of days left should not be displayed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Podcast with Due date
2. Add a learners A
3. Login as learner A
4. Navigate to My course
5. Click on the assigned podcast from Courses assigned tab
6. Check the due date data","1. Admin should be able to create a Podcast with due date
2. Admin should be able to add learner A  to the podcast
3. Learner A should be able to login
4. Learner A should be able to navigate to My course screen
5. Clicking on the podcast should open the podcast playing screen
6. For podcast opened from My course, Only Due date data should be displayed, and no of days left should not be displayed","For podcast opened from My course, Only Due date data is displayed, and no of days left is not displayed",
HeySales ManageCourses> Due date and reminder notifications,TC0039_ Check the Due date data for podcast in My course page [Courses In progress],arjun@paperflite.com,"Validate For podcast opened from My course, Only Due date data should be displayed, and no of days left should not be displayed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Podcast with Due date
2. Add a learners A
3. Login as learner A
4. Navigate to My course
5. Click on the assigned podcast from Courses inprogress tab
6. Check the due date data","1. Admin should be able to create a Podcast with due date
2. Admin should be able to add learner A  to the podcast
3. Learner A should be able to login
4. Learner A should be able to navigate to My course screen
5. Clicking on the podcast should open the podcast playing screen
6. For podcast opened from My course, Only Due date data should be displayed, and no of days left should not be displayed","For podcast opened from My course, Only Due date data is displayed, and no of days left is not displayed",
HeySales ManageCourses> Due date and reminder notifications,TC0040_ Check the Due date data for podcast in My course page [Courses Completed],arjun@paperflite.com,"Validate For podcast opened from My course, Only Due date data should be displayed, and no of days left should not be displayed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Podcast with Due date
2. Add a learners A
3. Login as learner A
4. Navigate to My course
5. Click on the assigned podcast from Courses Completed tab
6. Check the due date data","1. Admin should be able to create a Podcast with due date
2. Admin should be able to add learner A  to the podcast
3. Learner A should be able to login
4. Learner A should be able to navigate to My course screen
5. Clicking on the podcast should open the podcast playing screen
6. For podcast opened from My course, Only Due date data should be displayed, and no of days left should not be displayed","For podcast opened from My course, Only Due date data is displayed, and no of days left is not displayed",
HeySales ManageCourses> Due date and reminder notifications,TC0041_ Check the Due date data for podcast in Explore page [Not Started podcast],arjun@paperflite.com,"Validate For podcast opened from Explore page, Enroll Podcast and Only Due date data should be displayed, and no of days left should not be displayed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Podcast with Due date
2. Login as learner 
3. Navigate to Explore
4. Click on the podcast
5. Check the due date data","1. Admin should be able to create a Podcast with due date
2. Learner A should be able to login
3. Learner should be able to navigate to Explore oage
4. Clicking on the podcast should open podcast play screen
5. For podcast opened from Explore page, Enroll Podcast and Only Due date data should be displayed, and no of days left should not be displayed","For podcast opened from Explore page, Enroll Podcast and Only Due date data is displayed, and no of days left is not displayed",
HeySales ManageCourses> Due date and reminder notifications,TC0042_ Check the Due date data for podcast in Explore page [In progress podcast],arjun@paperflite.com,"Validate For podcast opened from Explore page, Only Due date data should be displayed, and no of days left should not be displayed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Podcast with Due date
2. Add a learners A
3. Login as learner A and Start the podcast pause it midway
4. Navigate to Explore page
5. Click on the podcast
6. Check the due date data","1. Admin should be able to create a Podcast with due date
2. Admin should be able to add learner A  to the podcast
3. Learner A should be able to login and start the podcast and pause it midway
4. Learner A should be able to navigate to Explore screen
5. Clicking on the podcast should open the podcast playing screen
6. For podcast opened from Explore page, Only Due date data should be displayed, and no of days left should not be displayed","For podcast opened from Explore page, Only Due date data is displayed, and no of days left is not displayed",
HeySales ManageCourses> Due date and reminder notifications,TC0043_ Check the Due date data for podcast in Explore page [Completed podcast],arjun@paperflite.com,"Validate For podcast opened from Explore page, Only Due date data should be displayed, and no of days left should not be displayed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Podcast with Due date
2. Add a learners A
3. Login as learner A and Start the podcast and complete it
4. Navigate to Explore page
5. Click on the podcast
6. Check the due date data","1. Admin should be able to create a Podcast with due date
2. Admin should be able to add learner A  to the podcast
3. Learner A should be able to login and star the podcast and complete it
4. Learner A should be able to navigate to Explore screen
5. Clicking on the podcast should open the podcast playing screen
6. For podcast opened from Explore page, Only Due date data should be displayed, and no of days left should not be displayed","For podcast opened from Explore page, Only Due date data is displayed, and no of days left is not displayed",
HeySales ManageCourses> Due date and reminder notifications,TC0044_ Check the Learnings card for learning which has due date as today in My course screen,arjun@paperflite.com,"Validate For learnings with due date as today, in the learnings screen on the Start / resume / restart button due on today should be displayed and due on date should be displayed as the learnings metadata",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course with Due date as the same day
2. Add a learners [A,B and C]
3. Login as learner A and complete the course
4. Login as learner B and keep it Inprogress
5. Login as learner C and Do not start the course
6. Open My course as Learner A and click on the completed course
7. Open My course as Learner B and click on the Inprogress course
8. Open My course as Learner C and click on the Not Started course","1. Admin should be able to create a course with due date as the same day
2. Admin should be able to add learners A, B and C to the course
3. Learner A should be able to login and complete the course
4. Learner B should be able to login and start the course and keep it inprogress
5. Learner C should be able to login and not start the course
6. For Learner A in the course screen the Retake course button ""due on Today"" should be displayed with the due date
7. For Learner B in the course screen the Resume course button ""due on Today"" should be displayed with the due date
8. For Learner C in the course screen the Start course button ""due on Today"" should be displayed with the due date","For learnings with due date as today, in the learnings screen on the Start / resume / restart button due on today is displayed and due on date is displayed as the learnings metadata",
HeySales ManageCourses> Due date and reminder notifications,TC0045_ Check the Learnings card for learning which has due date as today in Explore page,arjun@paperflite.com,"Validate For learnings with due date as today, in the learnings screen on the Start / resume / restart button due on today should be displayed and due on date should be displayed as the learnings metadata",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course with Due date as the same day
2. Add a learners [A, and B][Do not assign to Learner C]
3. Login as learner A and complete the course
4. Login as learner B and keep it Inprogress
5. Login as learner C and Do not start the course
6. Open Explore page as Learner A and click on the completed course
7. Open Explore page as Learner B and click on the Inprogress course
8. Open Explore page as Learner C and click on the Not Started course","1. Admin should be able to create a course with due date as the same day
2. Admin should be able to add learners A, and B 
3. Learner A should be able to login and complete the course
4. Learner B should be able to login and start the course and keep it inprogress
5. Learner C should be able to login and not start the course
6. For Learner A in the course screen the Retake course button ""due on Today"" should be displayed with the due date
7. For Learner B in the course screen the Resume course button ""due on Today"" should be displayed with the due date
8. For Learner C in the course screen only the Enroll course button should be displayed without any due date","For learnings with due date as today, in the learnings screen on the Start / resume / restart button due on today is displayed and due on date is displayed as the learnings metadata",
HeySales ManageCourses> Due date and reminder notifications,TC0046_ Check editing the due date ,arjun@paperflite.com,Validate Admins / Learning creator should not be able to edit the assigned due date of a learner,Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course with due date
2. Add a learner
3. Try to edit the due date","1. Admin should be able to create a course with due date
2. Admin should be able to add learners to the course
3. Admins / Learning creator should not be able to edit the assigned due date of a learner",Admins / Learning creator are not able to edit the assigned due date of a learner,
HeySales ManageCourses> Due date and reminder notifications,TC0047_ Check reassigning a learning to an existing learner with new due date [Due date should be ahead of the current assigned date] [eg: from 31/12/2025 to 30/01/2026] for Learners who are Inprogress or Not Started the learning,arjun@paperflite.com,"Validate For the In progress or the not started learners the due date should not be updated with the new reassignment data, the due date should still be the initially assigned date",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course with due date [eg: 31/12/2025]
2. Add a learner
3. Login as the learner
4. Check the course card in My course
5. Login as admin
6. Reassign the course to the same learner with new due date [eg: 30/01/2026]
7. Login as the learner
8. Check the course card in My course","1. Admin should be able to create a course 
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. Learner should be able to Login 
4. In the course card Start course button or Resume course button / X days left should be disoplayed [eg: 30 days]
5. Admin should be able to login
6. Admin should be able to reassign the course to the same learner [in step 2] with new due date [eg: 30/01/2026]
7. Learner should be able to login
8. In the Course card Start course or Resume course button  / X days should be displayed [eg: 30 days] and the days should be calculated based on the first assignment not the second assignment","For the In progress or the not started learners the due date does not updated with the new reassignment data, the due date is still the initially assigned date",
HeySales ManageCourses> Due date and reminder notifications,TC0048_ Check reassigning a learning to an existing learner with new due date [Due date should be prior of the current assigned date] [eg: from 31/12/2025 to 30/11/2025] for Learners who are Inprogress or Not Started the learning,arjun@paperflite.com,"Validate For the In progress or the not started learners the due date should not be updated with the new reassignment data, the due date should still be the initially assigned date",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 31/12/2025]
3. Login as the learner
4. Check the course card in My course
5. Login as admin
6. Reassign the course to the same learner with new due date [eg: 30/11/2025]
7. Login as the learner
8. Check the course card in My course","1. Admin should be able to create a course 
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. Learner should be able to Login 
4. In the course card Start course button or Resume course button  / X days left should be disoplayed [eg: 30 days]
5. Admin should be able to login
6. Admin should be able to reassign the course to the same learner [in step 2] with new due date [eg: 30/11/2025]
7. Learner should be able to login
8. In the Course card Start course or Resume course button  / X days should be displayed [eg: 30 days] and the days should be calculated based on the first assignment not the second assignment","For the In progress or the not started learners the due date does not updated with the new reassignment data, the due date is still the initially assigned date",
HeySales ManageCourses> Due date and reminder notifications,TC0049_ Check reassigning a learning to an existing learner with new due date [Due date should be ahead of the current assigned date] [eg: from 31/12/2025 to 30/01/2026] for Learners who have completed the course,arjun@paperflite.com,Validate For the completed learners the due date should be updated with the new reassignment data,Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course with due date [eg: 31/12/2025]
2. Add a learner
3. Login as the learner and complete the course
4. Check the course card in My course
5. Login as admin
6. Reassign the course to the same learner with new due date [eg: 30/01/2026]
7. Login as the learner
8. Check the course card in My course","1. Admin should be able to create a course 
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. Learner should be able to Login and complete the course
4. In the course card only the Retake course button should be displayed
5. Admin should be able to login
6. Admin should be able to reassign the course to the same learner [in step 2] with new due date [eg: 30/01/2026]
7. Learner should be able to login
8. In the Course card Start course or Resume course button  / X days should be displayed [eg: 30 days] and the days should be calculated based on the Second assignment not the first assignment",For the completed learners the due date is updated with the new reassignment data,
HeySales ManageCourses> Due date and reminder notifications,TC0050_ Check adding a due date to a user group,arjun@paperflite.com,"Valdiate When admin adds a due date to the user group, all the users in the group should be assigned with the due date",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course
2. Click on add learners
3. Choose a User group
4. Now click on Pick a date
5. Choose a date
6. Click on add","1. Admin should be able to create a new podcast
2. Add Learner slider should be displayed
3. Admin should be able to choose a user group
4. Clicking on the pick a date should open the data picker
5. Admin should be able to choose a date and a default time of 12:00AM should be also added
6. All the learners in the selected user group should be added with the same due date and time","When admin adds a due date to the user group, all the users in the group is assigned with the due date",
HeySales ManageCourses> Due date and reminder notifications,TC0051_ Check adding due date for a learner who is already added to the course without any due date,arjun@paperflite.com,Validate If the learner has not started the course or in inprogess the new assignment date should not be added to the learner,Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a course
2. Add a Learner without any due date
3. Login as learner, start the course do not complete it
4. Log in as admin
5. Reassign the leaner with due date
6. Login as learner and check the course card","1. Admin should be able to create a course
2. Admin should be assign a learner without any due date
3. Learner should be able to login and start the course
4. Admin should be able to Log in
5. Admin should be able to reassign the learner with due date
6. The due date should not be added to the learner in the course card",If the learner has not started the course or in inprogess the new assignment date is not added to the learner,
HeySales ManageCourses> Due date and reminder notifications,TC0052_ Check adding due date for a learner who is already added to the course without any due date [add due date after the learner has completed the course],arjun@paperflite.com,Validate If the learner has completed the course the new assignment date should be added to the learner,Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a course
2. Add a Learner without any due date
3. Login as learner, start the course complete it
4. Log in as admin
5. Reassign the leaner with due date
6. Login as learner and check the course card","1. Admin should be able to create a course
2. Admin should be assign a learner without any due date
3. Learner should be able to login and complete the course
4. Admin should be able to Log in
5. Admin should be able to reassign the learner with due date
6. The due date should be added to the learner in the course card",If the learner has completed the course the new assignment date is added to the learner,
HeySales ManageCourses> Due date and reminder notifications,TC0053_ Check the Custom date field in relative due date,arjun@paperflite.com,"Validate Admin should be able to add X number days in the custom date field, and the due date should calculated based on the current date + the number of days added [eg: current date is 30/10/2025 and the added number of days in 30 days then the due date should be 28/11/2025]",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Click on Add Learners button
2. Check the new Due date option
3. Click on the Due date option, Select time from assignment in the drop down of the date picker
4. Add number of days in the Custom date field [eg: 30 days]
5. Assign a learner","1. Add Learner slider should be displayed
2. In the slider above the add and cancel buttons, Due data with pick a date should be displayed
3. Clicking on the Due date option should brign a date picker, and admins should be able select time from assignment in the drop down
4. Admin should be able to add number of days as 30 days
5. Admin should be able to assign a learner with the selected due date","Admin is able to add X number days in the custom date field, and the due date is calculated based on the current date + the number of days added [eg: current date is 30/10/2025 and the added number of days in 30 days then the due date is 28/11/2025]",
HeySales ManageCourses> Due date and reminder notifications,TC0054_ Check the default selected option in the time from assignment [relative due date],arjun@paperflite.com,"Validate When admin choose Time from assignment, by default Custom date should be choosen",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course 
2. Click on Add Learners button
3. Click on the Due date option, Select time from assignment in the drop down of the date picker
4. Check the default selected option","1. Admin should be able to create a course 
2. Add Learner slider should be displayed
3. Clicking on the Due date option should brign a date picker, and admins should be able select time from assignment in the drop down
4. When admin choose Time from assignment, by default Custom date should be choosen","When admin choose Time from assignment, by default Custom date is choosen",
HeySales ManageCourses> Due date and reminder notifications,TC0055_ Check the Custom date field in the time from assignment,arjun@paperflite.com,"Validate Admin should be able to enter only numeric values, no Spl characters and alphabets are allowed",Manual,Medium,Functional,Admin should create a course and publish it,NA,"1. Create a new Course 
2. Click on Add Learners button
3. Click on the Due date option, Select time from assignment in the drop down of the date picker
4. Enter any number in the Custom date field
5. Enter any spl character in the custom date field
6. Enter any alphabet in the custom date field
7. Check the max number limit of the custom date field","1. Admin should be able to create a course 
2. Add Learner slider should be displayed
3. Clicking on the Due date option should brign a date picker, and admins should be able select time from assignment in the drop down
4. Admin should be able to add number to the custom date field
5. Admin should not  be able to add Spl characters to the custom date field
6. Admin should not be able to add alphabets to the custom date field
7. Product is yet to confirm","Admin is able to enter only numeric values, no Spl characters and alphabets are allowed",
HeySales ManageCourses> Due date and reminder notifications,TC0056_ Check assignment notification includes due date,arjun@paperflite.com,Validate The notification emails when a learning is assigned should have the due date as new metadata,Manual,Medium,Functional,Learning assigned with a due date,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 31/12/2025]
3. Chcek the learners email","1. Admin should be able to create a course 
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. The notification emails when a learning is assigned should have the due date as new metadata",The notification emails when a learning is assigned has the due date as new metadata,
HeySales ManageCourses> Due date and reminder notifications,TC0057_ Check 50% duration reminder trigger (even duration),arjun@paperflite.com,Validate If the is Assignment date is Dec 1 and Due date is Dec 31 (30 days gap) a reminder notification should be triggered on Dec 16 (15th day).,Manual,Medium,Functional,Wait till Dec 16 (15th day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 31st dec] on 1st dec
3. Check the learners email","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. If the is Assignment date is Dec 1 and Due date is Dec 31 (30 days gap) a reminder notification should be triggered on Dec 16 (15th day).",If the is Assignment date is Dec 1 and Due date is Dec 31 (30 days gap) a reminder notification is triggered on Dec 16 (15th day).,
HeySales ManageCourses> Due date and reminder notifications,TC0058_ Check 50% duration reminder trigger (Odd duration),arjun@paperflite.com,Validate If the is Assignment date is Dec 1 and Due date is Jan 1 (31 days gap) a reminder notification should be triggered on Dec 16 (15th day).,Manual,Medium,Functional,Wait till Dec 16 (15th day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 1st jan] on 1st dec
3. Check the learners email","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. If the is Assignment date is Dec 1 and Due date is Jan 1 (31 days gap) a reminder notification should be triggered on Dec 16 (15th day).",If the is Assignment date is Dec 1 and Due date is Jan 1 (31 days gap) a reminder notification is triggered on Dec 16 (15th day).,
HeySales ManageCourses> Due date and reminder notifications,TC0059_ Check the 7th day reminder trigger,arjun@paperflite.com,"Valdiate If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered]",Manual,Medium,Functional,Wait till Dec 23 (7th day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 31st dec] on 1st dec
3. Check the learners email on Dec 16
4. Check the learners email on Dec 23rd","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. If the is Assignment date is Dec 1 and Due date is Dec 31 (30 days gap) a reminder notification should be triggered on Dec 16 (15th day).
4. If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered]","If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification is triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email is triggered]",
HeySales ManageCourses> Due date and reminder notifications,TC0060_ Check the 3rd day reminder trigger,arjun@paperflite.com,"Valdiate If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered and on 3rd day a notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered and on 27th an email should be triggered]",Manual,Medium,Functional,Wait till Dec 27 (3rd day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 31st dec] on 1st dec
3. Check the learners email on Dec 16
4. Check the learners email on Dec 23rd
5. Check the learners email on Dec 27th","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. If the is Assignment date is Dec 1 and Due date is Dec 31 (30 days gap) a reminder notification should be triggered on Dec 16 (15th day).
4. If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered]
5. If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered and on 3rd day a notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered and on 27th an email should be triggered]","If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification is triggered and on 3rd day a notification is triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email is triggered and on 27th an email is triggered]",
HeySales ManageCourses> Due date and reminder notifications,TC0061_ Check the 1 day reminder trigger,arjun@paperflite.com,"Valdiate If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered and on 3rd day a notification should be triggered and on and last day befor the assigned day an email is triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered and on 27th an email should be triggered and on 30th an email should be triggered]",Manual,Medium,Functional,Wait till Dec 30 (1 day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 31st dec] on 1st dec
3. Check the learners email on Dec 16
4. Check the learners email on Dec 23rd
5. Check the learners email on Dec 27th
6. Check the learners email on Dec 30th","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [31/12/2025]
3. If the is Assignment date is Dec 1 and Due date is Dec 31 (30 days gap) a reminder notification should be triggered on Dec 16 (15th day).
4. If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered]
5. If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered and on 3rd day a notification should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered and on 27th an email should be triggered]
6. If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification should be triggered and on 3rd day a notification should be triggered and last day befor the assigned day an email should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email should be triggered and on 27th an email should be triggered and on 30th an email should be triggered]","If the assigned duration is more than 30 days after the 50% email, 7th day reminder notification is triggered and on 3rd day a notification is triggered and last day befor the assigned day an email is triggered [Eg: Assignment date: Dec 1; Due date: Dec 31 (30 days gap), after the Dec 16th email on Dec 23rd an email is triggered and on 27th an email is triggered and on 30th an email is triggered]",
HeySales ManageCourses> Due date and reminder notifications,TC0062_ Check the 7th day remiender email is not triggered if the assigned duration is lessthan 30 days,arjun@paperflite.com,Valdiate If the assigned duration is less than 30 days 7th day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered],Manual,Medium,Functional,Wait till Dec 18 (7th day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 25th dec] on 1st dec
3. Check the learners email for 50% duration reminder trigger
4. Check the learners email for 7th day remiender on Dec 18th","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [25/12/2025]
3. If the  Assignment date is Dec 1 and Due date is Dec 25 (24 days gap) a reminder notification should be triggered on Dec 12 (12th day).
4.If the assigned duration is less than 30 days 7th day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered]",If the assigned duration is less than 30 days 7th day email reminder is not triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email is triggered],
HeySales ManageCourses> Due date and reminder notifications,TC0063_ Check the 3rd day reminder trigger if the assigned duration is lessthan 30 days,arjun@paperflite.com,Valdiate If the assigned duration is less than 30 days 7th day email reminder should not be triggered but the 3rd day remiender should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered and on 22nd email should be triggered],Manual,Medium,Functional,Wait till Dec 22 (3rd day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 25th dec] on 1st dec
3. Check the learners email for 50% duration reminder trigger
4. Check the learners email for 7th day remiender on Dec 18th
5. Check the learners email for 3rd day remiender on Dec 22nd","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [25/12/2025]
3. If the  Assignment date is Dec 1 and Due date is Dec 25 (24 days gap) a reminder notification should be triggered on Dec 12 (12th day).
4.If the assigned duration is less than 30 days 7th day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered]
5. If the assigned duration is less than 30 days 7th day email reminder should not be triggered but the 3rd day remiender should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered and on 22nd an email should be triggered]","If the assigned duration is less than 30 days 7th day email reminder is not triggered but the 3rd day remiender is triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email is triggered, but on 18th no email is triggered and on 22nd an email is triggered]",
HeySales ManageCourses> Due date and reminder notifications,TC0064_ Check the 1 day reminder trigger if the assigned duration is lessthan 30 days,arjun@paperflite.com,Valdiate If the assigned duration is less than 30 days 7th day email reminder should not be triggered but the 3rd day remiender should be triggered and 1 day email should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered and 22nd email should be triggered and and 24th an email should be triggered],Manual,Medium,Functional,Wait till Dec 24 (1 day).,NA," 1. Create a new Course 
2. Add a learner with due date [eg: 25th dec] on 1st dec
3. Check the learners email for 50% duration reminder trigger
4. Check the learners email for 7th day remiender on Dec 18th
5. Check the learners email for 3rd day remiender on Dec 22nd
6. Check the learners email for 3rd day remiender on Dec 24th","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [25/12/2025]
3. If the  Assignment date is Dec 1 and Due date is Dec 25 (24 days gap) a reminder notification should be triggered on Dec 12 (12th day).
4.If the assigned duration is less than 30 days 7th day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered]
5. If the assigned duration is less than 30 days 7th day email reminder should not be triggered but the 3rd day remiender should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered and on 22nd an email should be triggered]
6. If the assigned duration is less than 30 days 7th day email reminder should not be triggered but the 3rd day remiender should be triggered and 1 day email should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email should be triggered and 22nd email should be triggered and and 24th an email should be triggered]",If the assigned duration is less than 30 days 7th day email reminder is not triggered but the 3rd day remiender is triggered and 1 day email is triggered [Eg: Assignment date: Dec 1; Due date: Dec 25 (24 days gap) on Dec 18th no email is triggered and 22nd email is triggered and and 24th an email is triggered],
HeySales ManageCourses> Due date and reminder notifications,TC0065_ Check the 3rd day remiender email is not triggered if the assigned duration is lessthan 10 days,arjun@paperflite.com,Valdiate If the assigned duration is less than 10 days 3rd day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email should be triggered],Manual,Medium,Functional,Wait till Dec 6 (3 day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 25th dec] on 1st dec
3. Check the learners email for 50% duration reminder trigger
4. Check the learners email for 3rd day remiender on Dec 3rd","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [9/12/2025]
3. If the  Assignment date is Dec 1 and Due date is Dec 9 (8 days gap) a reminder notification should be triggered on Dec 4 (4th day).
4. If the assigned duration is less than 10 days 3rd day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email should be triggered]",If the assigned duration is less than 10 days 3rd day email reminder is not triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email is triggered],
HeySales ManageCourses> Due date and reminder notifications,TC0066_ Check the 1 day reminder trigger if the assigned duration is lessthan 10 days,arjun@paperflite.com,Valdiate If the assigned duration is less than 10 days 3rd day email reminder should not be triggered but 1 day remiender email should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email should be triggered but on 7th an email should be triggered],Manual,Medium,Functional,Wait till Dec 8 (3 day).,NA,"1. Create a new Course 
2. Add a learner with due date [eg: 25th dec] on 1st dec
3. Check the learners email for 50% duration reminder trigger
4. Check the learners email for 3rd day remiender on Dec 6rd
5. Check the learners email for 1 day remiender on Dec 8rd","1. Admin should be able to create a course
2. Admin should be able to add a learner to the course with due date as [9/12/2025]
3. If the  Assignment date is Dec 1 and Due date is Dec 9 (8 days gap) a reminder notification should be triggered on Dec 4 (4th day).
4. If the assigned duration is less than 10 days 3rd day email reminder should not be triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email should be triggered]
5. If the assigned duration is less than 10 days 3rd day email reminder should not be triggered but 1 day remiender email should be triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email should be triggered but on 7th an email should be triggered]",If the assigned duration is less than 10 days 3rd day email reminder is not triggered but 1 day remiender email is triggered [Eg: Assignment date: Dec 1; Due date: Dec 9 (8 days gap) on Dec 3rd no email is triggered but on 7th an email is triggered],
