Sprint Name,Test Case Title,Test Assignee,Description,Mode,Priority,Type,Precondition,Test Data,Steps,Expected Result,Actual Result,Tags
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0040_ Check replacing the error assets when an asset fails to process,arjun@paperflite.com,Validate Admin should be able to remove the failed assets and upload new asstets and regenerate the podcast,Manual,Medium,Functional,Admin or Content publisher should generate a podcast,NA,"1. Click on Create Podcast Button
2. Add 5 Assets from stream & collection
3. Click on generate
4. Click on Upload new assets
5. Remove the failed asets
6. Add new asssets
7. Click on generate","1. Clicking on the Create Podcast button, should create an empty podcast with Untitled podcast as name
2. Admin should be able to add assets
3. A failure error message should be displayed with all the failed assets
4. Add asset slider should be displayed with all the existing assets
5. Admin should be able to remove the failed assets
6. Admin should be able to add new asstes
7. Admin should be able to generate the podcast ",Admin is able to remove the failed assets and upload new asstets and regenerate the podcast,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0041_ Check the error hangling error when an asset fails to process while editing the podcast,arjun@paperflite.com,Validate The same error handling should be triggered when the admin edits the podcast,Manual,Medium,Functional,Admin or Content publisher should edit a podcast,NA,"1. Click on Create Podcast Button
2. Add 5 Assets from stream & collection
3. Click on generate
4. Click on edit
5. Add new asset
6. Click on generate
7. Remove the failed asets
8. Add new asssets
9. Click on generate","1. Clicking on the Create Podcast button, should create an empty podcast with Untitled podcast as name
2. Admin should be able to add assets
3. The podcast should be successfully genertaed
4. The podcast edit screen should be displayed
5. Admin should be able to add assets
6. A failure error message should be displayed with all the failed assets
7. Admin should be able to remove the failed assets
8. Admin should be able to add new asstes
9. Admin should be able to generate the podcast ",The same error handling is triggered when the admin edits the podcast,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0042_ Check the max asset limit of 5 is followed while editing,arjun@paperflite.com,Validate When admin tries to upload more than 5 assets while editing the podcast an error should be displayed,Manual,Medium,Functional,Admin or Content publisher should edit a podcast,NA,"1. Click on Create Podcast Button
2. Add 5 Assets from stream & collection
3. Click on generate
4. Click on edit
5. Add new asset
6. Click on generate","1. Clicking on the Create Podcast button, should create an empty podcast with Untitled podcast as name
2. Admin should be able to add assets
3. The podcast should be successfully genertaed
4. The podcast edit screen should be displayed
5. Admin should be able to add 5 more assets
6. An error message should be displayed when trying to generate the podcast",When admin tries to upload more than 5 assets while editing the podcast an error is displayed,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0043_ Check assigning a podcast to learners,arjun@paperflite.com,Validated Admins should be able to assign generated podcast to learners,Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Open a generation completed podcast
2. Click on Add learners
3. Assign the podcast to 5 learners","1. Admin should be able to open any podcast
2. Clicking on the add learner slider should bring the adding learners slider with all users and user groups
3. Admin should be able to add 5 learners to the podcast",Admins are able to assign generated podcast to learners,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0044_ Check assigning a podcast to learners [via User groups],arjun@paperflite.com,Validated Admins should be able to assign generated podcast to learners,Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Open a generation completed podcast
2. Click on Add learners
3. Assign the podcast to a user group with 3 learners","1. Admin should be able to open any podcast
2. Clicking on the add learner slider should bring the adding learners slider with all users and user groups
3. Admin should be able to add 5 learners to the podcast",Admins are able to assign generated podcast to learners,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0045_ Check conversational podcast in learner view,arjun@paperflite.com,Validate In Learner view the audio playback should be conversational type where 2 persons voice should be used,Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Open a generation completed podcast [conversational] 
2. Click on Add learners
3. Assign the podcast to a learner
4. Login as a learner A
5. Open My courses
6. Start the podcast","1. Admin should be able to open any podcast [conversational] 
2. Clicking on the add learner slider should bring the adding learners slider with all users and user groups
3. Admin should be able assign a learner to the podcast
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned podcast
6. In Learner view the audio playback should be conversational type where 2 persons voice should be used",In Learner view the audio playback is conversational type where 2 persons voice are used,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0046_ Check Monologue podcast in learner view,arjun@paperflite.com,Validate In Learner view the audio playback should be Monologue type where only 1 persons voice should be used,Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Open a generation completed podcast [Monologue] 
2. Click on Add learners
3. Assign the podcast to a learner
4. Login as a learner A
5. Open My courses
6. Start the podcast","1. Admin should be able to open any podcast [Monologue] 
2. Clicking on the add learner slider should bring the adding learners slider with all users and user groups
3. Admin should be able assign a learner to the podcast
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned podcast
6. In Learner view the audio playback should be Monologue type where 1 person voice should be used",In Learner view the audio playback is Monologue type where 1 person voice is used,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0047_ Check Narrative podcast in learner view,porsudar@paperflite.com,"Validate In Learner view the audio playback should be Narrative without fillers (hmm, hm hm), random voices, unnecessary pauses, or sentence breaks",Manual,Medium,Functional,Assign a podcast to learners,NA,"""1. Open a generation completed podcast [Narrative] 
2. Click on Add learners
3. Assign the podcast to a learner
4. Login as a learner A
5. Open My courses
6. Start the podcast","1. Admin should be able to open any podcast[Narrative]
2. Clicking on the add learner slider should bring the adding learners slider with all users and user groups
3. Admin should be able assign a learner to the podcast
4. Learner should be able to login successfully
5. Learner should be able to open My courses in hey sales and locate the assigned podcast
6. In Learner view the audio playback should be Narrative without fillers (hmm, hm hm), random voices, unnecessary pauses, or sentence breaks","In Learner view the audio playback is Narrative type without fillers (hmm, hm hm), random voices, unnecessary pauses, or sentence breaks",
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0048_ Check Narrative podcast in learner view - mobile (ios and Android),porsudar@paperflite.com,"Validate In Learner view the audio playback should be Narrative without fillers (hmm, hm hm), random voices, unnecessary pauses, or sentence breaks",Manual,Medium,Functional,Assign a podcast to learners,NA,"""1. Open a generation completed podcast [Narrative] 
2. Click on Add learners
3. Assign the podcast to a learner
4. Login as a learner A in mobile (ios and Android)
5. Open My courses
6. Start the podcast","1. Admin should be able to open any podcast[Narrative]
2. Clicking on the add learner slider should bring the adding learners slider with all users and user groups
3. Admin should be able assign a learner to the podcast
4. Learner should be able to login successfully in mobile (ios and android)
5. Learner should be able to open My courses in hey sales and locate the assigned podcast
6. In Learner view the audio playback should be Narrative without fillers (hmm, hm hm), random voices, unnecessary pauses, or sentence breaks","In Learner view the audio playback is Narrative type without fillers (hmm, hm hm), random voices, unnecessary pauses, or sentence breaks in mobile (android and ios)",
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0049_ Check Narrative podcast display in Explore tiles,porsudar@paperflite.com,"Validate Narrative podcast is displayed correctly along with pill showing ""Narrative"" in Explore for learners",Manual,Medium,UI,Assign a podcast to learners,NA,"1. Login as Learner
2. Navigate to HeySales → Explore section
3. Locate Narrative podcast tile","1. Learner login should be successful
2. Explore section should load successfully
3. Narrative podcast tile should be visible with correct banner, title, duration, and Narrative type indicator",Narrative podcast tile is displayed correctly in Explore,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0050_ Check Narrative podcast display in My Courses tile,porsudar@paperflite.com,"Validate Narrative podcast appears correctly in My Courses along with pill showing ""Narrative"" after assignment",Manual,Medium,UI,Assign a podcast to learners,NA,"1. Login as Learner
2. Navigate to My Courses
3. Locate assigned Narrative podcast tile","1. Learner login should be successful
2. My Courses section should load successfully
3. Assigned Narrative podcast tile should display correct banner, title, duration, and Narrative type",Narrative podcast tile is displayed correctly in My Courses,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0051_ Check Narrative podcast inside playback view (Learner & Admin),porsudar@paperflite.com,Validate Narrative podcast shows Narrative pill below the name in Admin and Learner views,MAnual,Medium,UI,Assign a podcast to learners,NA,"1. Login as Admin and open generated Narrative podcast
2. Verify podcast type -  ""Narrative"" is displayed below the name 
3. Login as Learner and open the same podcast
4.Verify podcast type -  ""Narrative"" is displayed below the name","1. Admin should be able to open Narrative podcast successfully
2. Podcast type should be correct
3. Learner should be able to open and play the podcast
5. A single consistent narrative pill should be used throughout",Podcast - Narrative tile oill should be displayed inside podcast for admin and learner view,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0052_ Check the edits made in the podcast reflects to learner,arjun@paperflite.com,Validate After assigning a podcast to a learner all the edits made by the admin should reflect to the learner,Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Log in as admin / Content publisher
2. Create a podcast
3. Assign to a learner
4. Login as a learner A
5. Open My courses
6. Start the podcast and pause it midway
7. Login as admin
8. Edit the podcast [Change the tone]
9. Edit the podcast [Change the audio type]
10. Edit the podcast [Change the Duration]
11. Edit the podcast [Change the Asset]","1. Admin should be able to login 
2. Admin should be able to create a podcast
3. Admin shoulb be able to assign a learner
4. User should be able to login successfully
5. User should be able to open My courses in hey sales and locate the assigned podcast
6. User should be able to start the podcast and pause it midway
7. Admin should be able to login 
8. Admin should be able to edit the podcast tone, the same should reflect to the learner
9.  Admin should be able to edit the podcast audio type, the same should reflect to the learner
10.  Admin should be able to edit the podcast duration, the same should reflect to the learner
11.  Admin should be able to edit the podcast asset, the updated transcript and audio should reflect to the learner",After assigning a podcast to a learner all the edits made by the admin reflects to the learner,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0053_ Check the edits made in the podcast reflects to learner (Mobile - ios and Android),porsudar@paperflite.com,Validate After assigning a podcast to a learner all the edits made by the admin should reflect to the learner,Manual,Medium,Functional,Assign a podcast to learners,NA,"""1. Log in as admin / Content publisher
2. Create a podcast
3. Assign to a learner
4. Login as a learner A
5. Open My courses
6. Start the podcast and pause it midway
7. Login as admin
8. Edit the podcast [Change the tone]
9. Edit the podcast [Change the audio type]
10. Edit the podcast [Change the Duration]
11. Edit the podcast [Change the Asset]""","""1. Admin should be able to login 
2. Admin should be able to create a podcast
3. Admin shoulb be able to assign a learner
4. User should be able to login successfully
5. User should be able to open My courses in hey sales and locate the assigned podcast
6. User should be able to start the podcast and pause it midway
7. Admin should be able to login 
8. Admin should be able to edit the podcast tone, the same should reflect to the learner
9.  Admin should be able to edit the podcast audio type, the same should reflect to the learner
10.  Admin should be able to edit the podcast duration, the same should reflect to the learner
11.  Admin should be able to edit the podcast asset, the updated transcript and audio should reflect to the learner""",After assigning a podcast to a learner all the edits made by the admin reflects to the learner,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0054_ Check uploading a new version of an asset which is used in a podcast creation,arjun@paperflite.com,"Validate After admin uploads a new version of an asset, the respective podcasts transcript and audio should be updated [Both Admin and Learner]",Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Log in as admin / Content publisher
2. Create a podcast
3. Assign to a learner
4. Login as a learner A
5. Open My courses
6. Start the podcast and pause it midway
7. Login as admin
8. Upload a new version of the asset
9. Check the audio and transcript in admin view
10. Check the audio and transcript in learner view","1. Admin should be able to login 
2. Admin should be able to create a podcast
3. Admin shoulb be able to assign a learner
4. User should be able to login successfully
5. User should be able to open My courses in hey sales and locate the assigned podcast
6. User should be able to start the podcast and pause it midway
7. Admin should be able to login 
8. Admin should be able to upload a new version of the asset
9. The transcript and the audio should be updated in admin view
10. The transcript and the audio should be updated in learner view","After admin uploads a new version of an asset, the respective podcasts transcript and audio is updated [Both Admin and Learner]",
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0055_ Check the exisitng podcasts type,porsudar@paperflite.com,Validate For all the existing podcast the type conversational should be set,Manual,Medium,Functional,Assign a podcast to learners,NA,"1. Log in as admin / Content publisher
2. Navigate to Hey sales
3. Open any existing podcast
4. Check the podcast Type","1. Admin should be able to login 
2. Admin should be able to navigate to hey sales module
3. Admin should be able to open any existing podcast
4. For all the existing podcast the type conversational should be set",For all the existing podcast the type conversational is set,
HeySales Studio> Podcast Enhancements - Audio type - Narrative,TC0056_ Check enrolling to a podcast as a learner,porsudar@paperflite.com,Validate Learner should be able to enrol to a podcast from explore page,Manual,Medium,Functional,Enrol a podcast to learners,,"1. Log in as admin / Content publisher
2. Navigate to Hey sales
3. Create a podcast
4. Login as learner
5. Navigate to Heysales click on Explore
6. Open the podcast and enroll","1. Admin should be able to login
2. Admin should be able to navigate to hey sales module
3. Admin should be able to be create a podcast
4. Learner should be able to login
5. Learner should be able to navigate to Heysales and Explore page should render
6. Learner should be able to Enroll to a podcast",Learner is able to enrol to a podcast from explore page,
